Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
42	1577.6775	232.76097	1841.0837	787.63293	1138.4923	300.2128	1667.2557	745.5673	200.0	200.0	419999	784.5981	137.95699	976.3837	-481.08832	784.59894	137.93555	976.6886	-463.95767	-0.2895973	2.598809	18.944788	-15.828921	-783.8382	52.491905	91873.18410730362
43	1559.5491	319.1561	1860.0154	532.5349	1469.5007	304.4681	1827.406	840.64233	200.0	200.0	429999	785.96313	138.883	978.45026	-570.8011	785.9637	138.86511	977.609	-629.8084	-0.21878336	2.6041756	22.156834	-13.152443	-785.21	53.53138	92195.98661231995
44	1590.3486	250.73978	1853.2179	599.9643	1038.9893	393.82248	1769.0509	659.6798	200.0	200.0	439999	788.91736	139.67894	979.11896	-769.4637	788.9172	139.65413	977.7892	-771.82275	-0.19042784	2.6081746	19.753452	-13.9407425	-788.1767	54.697426	92337.26149725914
45	1501.3441	343.84174	1849.7987	596.83563	1519.996	321.6745	1775.9149	775.30365	200.0	200.0	449999	790.03143	141.36432	975.816	-803.97797	790.0319	141.33331	977.06287	-865.28076	-0.2272045	2.5879774	22.495829	-13.1858225	-789.19604	55.06021	92479.33610773087
46	1457.1328	338.58987	1864.9745	578.6895	1092.9607	353.49884	1786.6007	695.6392	200.0	200.0	459999	788.9636	144.44144	977.75934	-822.52545	788.96564	144.40453	974.39514	-857.3305	-0.26516274	2.5395167	21.263308	-12.942694	-788.1106	56.845306	92622.96832442284
47	1625.9692	231.99326	1865.9463	999.8324	1528.1371	308.85696	1854.7292	1084.8638	200.0	200.0	469999	788.9839	145.76706	974.0839	-784.02673	788.9852	145.73534	982.99457	-887.19696	-0.2746853	2.5458272	24.448666	-12.49926	-788.156	56.000088	92763.51983189583
48	1597.4269	265.7806	1849.1284	618.698	1311.0837	345.46564	1831.4034	784.3055	200.0	200.0	479999	789.9377	146.88379	974.9421	-706.4202	789.93854	146.851	977.2152	-801.82	-0.29880172	2.551274	25.732727	-13.114159	-789.1169	56.354576	92906.03825235367
49	1543.9213	346.0319	1852.8584	604.81384	1317.025	316.9439	1812.2625	670.1315	200.0	200.0	489999	790.2068	150.138	977.87427	-714.706	790.20764	150.11642	980.4093	-726.0302	-0.29117432	2.5796187	22.713894	-12.768027	-789.3502	57.261894	93049.81944704056
50	1486.9332	312.49924	1839.4102	617.7297	1441.3127	303.02344	1852.1396	696.59296	200.0	200.0	499999	790.0332	152.4024	982.64087	-747.79376	790.0346	152.37529	985.05927	-812.0723	-0.3166821	2.5381076	21.892414	-12.342847	-789.2007	56.762386	93193.83935642242
51	1559.3298	271.08792	1850.3835	850.22156	1267.1136	431.1067	1796.8494	712.9162	200.0	200.0	509999	790.7167	154.26294	989.6262	-1004.522	790.7171	154.23895	991.84924	-1114.2095	-0.31578243	2.522955	19.26342	-13.039957	-789.8551	57.08772	93337.40885472298
